,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
376,FoxNews,Fri Jan 05 11:07:23 +0000 2018,".@KristinBTate on @FoxFriendsFirst: “Since day one, the liberal media has exhausted itself trying to vilify Donald… https://t.co/I34DCNFYsb",-0.3612,0.0,0.135,0.865,24
377,FoxNews,Fri Jan 05 11:00:06 +0000 2018,".@JesseBWatters on @JoeBiden's criticism of @POTUS' North Korea approach, tweets: ""I don't think @POTUS has been ve… https://t.co/TQhRSMpFBY",-0.4404,0.0,0.146,0.854,23
378,FoxNews,Fri Jan 05 10:53:14 +0000 2018,.@VP salutes the @USArmy carry team and prays near a transfer case containing the remains of Sgt. 1st Class Mihail… https://t.co/OZmiUNuUUG,0.34,0.112,0.0,0.888,22
379,FoxNews,Fri Jan 05 10:45:00 +0000 2018,Report: @NFL's TV Ratings Dropped 10 Percent This Season Amid Lower Attendance https://t.co/DTn1DBC80O,-0.296,0.0,0.155,0.845,21
380,FoxNews,Fri Jan 05 10:38:55 +0000 2018,#Trump administration dramatically expands offshore drilling @FoxFriendsFirst https://t.co/MZsLlkvMMM https://t.co/X6KWv5WdVV,0.1027,0.149,0.0,0.851,20
381,FoxNews,Fri Jan 05 10:34:21 +0000 2018,Immigration talks continue @FoxFriendsFirst https://t.co/Gh9Jhio5gt,0.0,0.0,0.0,1.0,19
382,FoxNews,Fri Jan 05 10:30:06 +0000 2018,".@GovMikeHuckabee on Trump/Bannon fallout: ""Why does the Left pretend that they suddenly like Steve Bannon when in… https://t.co/INOS2nnjHg",0.2732,0.126,0.07,0.804,18
383,FoxNews,Fri Jan 05 10:27:07 +0000 2018,.@JaniceDean: Snowfall totals on @FoxFriendsFirst https://t.co/FQVSWFHJSL,0.0,0.0,0.0,1.0,17
384,FoxNews,Fri Jan 05 10:23:43 +0000 2018,"A man pushes his way through a winter snowstorm in #AtlanticCity, N.J. on Jan. 4. https://t.co/rZ1WjrSgnD",0.0,0.0,0.0,1.0,16
385,FoxNews,Fri Jan 05 10:17:05 +0000 2018,.@POTUS tweets explosive White House tell-all 'full of lies' (via @RyanGaydos) https://t.co/ruACj779rN,-0.4215,0.0,0.203,0.797,15
386,FoxNews,Fri Jan 05 10:15:00 +0000 2018,"Teenage girl, 16, was held captive, raped and had her head shaved in 'torture chamber,' police say https://t.co/DzpFGucPbc",-0.8591,0.0,0.347,0.653,14
387,FoxNews,Fri Jan 05 10:11:01 +0000 2018,.@JaniceDean gives an update on the weather on @FoxFriendsFirst https://t.co/3ng1LiwXCC,0.0,0.0,0.0,1.0,13
388,FoxNews,Fri Jan 05 10:00:01 +0000 2018,Judge denies Fusion GPS bid to quash subpoena for bank records https://t.co/THG4iy7XYW,-0.4215,0.0,0.203,0.797,12
389,FoxNews,Fri Jan 05 09:45:00 +0000 2018,.@billmaher slammed for mocking @alfranken groping pic https://t.co/bjUkAn3LUz,-0.4019,0.0,0.278,0.722,11
390,FoxNews,Fri Jan 05 09:43:39 +0000 2018,NFL heiress' alleged anti-Semitic remarks being probed as hate crime https://t.co/lxmJ0u9pOu via @Bradford_Betz,-0.802,0.0,0.396,0.604,10
391,FoxNews,Fri Jan 05 09:30:00 +0000 2018,"Grassley says Comey leaked classified information to professor pal, demands answers - via @brookefoxnews https://t.co/KbrhviYFVf",-0.3182,0.0,0.15,0.85,9
392,FoxNews,Fri Jan 05 09:26:40 +0000 2018,Former California gym teacher who had sex with male student could avoid jail time https://t.co/fsrzpl0Dbh via @PaulinaDedaj,-0.296,0.0,0.121,0.879,8
393,FoxNews,Fri Jan 05 09:02:07 +0000 2018,Trump's corrupt media awards: Why some pundits are angling to win https://t.co/Qa7xEarZuK via @HowardKurtz @MediaBuzzFNC,0.7783,0.343,0.0,0.657,7
394,FoxNews,Fri Jan 05 08:45:00 +0000 2018,".@WhiteHouse tell-all to hit bookshelves early, as publisher defies #Trump demand https://t.co/Ucolc1Oj2J",-0.128,0.0,0.12,0.88,6
395,FoxNews,Fri Jan 05 08:37:20 +0000 2018,DB Cooper sleuth insists letter written by mysterious hijacker linked to San Diego man https://t.co/TtDD9Pf8h9 via… https://t.co/bQLEn4wTR8,0.0,0.0,0.0,1.0,5
396,FoxNews,Fri Jan 05 08:30:02 +0000 2018,"Roger Stone on #Trump/Bannon feud, Bannon's contributions to campaign: ""@POTUS is very much his own man. He's his o… https://t.co/WGA3DtHhhx",-0.34,0.0,0.112,0.888,4
397,FoxNews,Fri Jan 05 08:15:00 +0000 2018,.@NFL heiress accused of hitting lawyer with her 'glass purse' during anti-Semitic coat check rant https://t.co/GNmupbvUzE,-0.5574,0.0,0.247,0.753,3
398,FoxNews,Fri Jan 05 08:00:02 +0000 2018,".@RandPaul: ""I would take the money that we send to a lot of countries that aren't necessarily our friends, like Pa… https://t.co/S6TaP5V04t",-0.0139,0.104,0.106,0.79,2
399,FoxNews,Fri Jan 05 07:45:00 +0000 2018,"Florida girl, 11, wearing headphones, looking at phone hit and killed by train https://t.co/Duyr4ikgDq",-0.6705,0.0,0.257,0.743,1
400,nytimes,Fri Jan 05 15:52:04 +0000 2018,The winter storm that barreled the East Coast has moved on. But the frigid air will linger for days. https://t.co/SJkV9hg8hF,0.0,0.0,0.0,1.0,100
401,nytimes,Fri Jan 05 15:42:55 +0000 2018,"A doctor happened upon the underbelly of the drug treatment industry, where new customers are acquired. So he calle… https://t.co/YDXoxjGTpU",0.0,0.0,0.0,1.0,99
402,nytimes,Fri Jan 05 15:30:19 +0000 2018,Trump's determination to fire Comey led one White House lawyer to take the extraordinary step of misleading the pre… https://t.co/936bV3fY2V,-0.34,0.109,0.206,0.685,98
403,nytimes,Fri Jan 05 15:25:10 +0000 2018,"RT @nytvideo: Omar Salinas came to the United States from El Salvador when he was 16. This month, the Trump administration may end the prog…",0.4215,0.104,0.0,0.896,97
404,nytimes,Fri Jan 05 15:15:15 +0000 2018,"""It will be very difficult for Sessions to bring us back to a mind-set that existed five years or a decade ago,"" sa… https://t.co/HUhrlNbxAd",-0.4201,0.0,0.117,0.883,96
405,nytimes,Fri Jan 05 15:00:30 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/x8EbYuamTe https://t.co/E53vM1PBlA,0.0,0.0,0.0,1.0,95
406,nytimes,Fri Jan 05 14:45:12 +0000 2018,"More than 4,700 people in Britain were stuck in ambulances for more than an hour over Christmas week, as there was… https://t.co/UtYCQGhLPP",-0.25,0.0,0.087,0.913,94
407,nytimes,Fri Jan 05 14:30:56 +0000 2018,"Even the most eager consumers of ""fake news"" are reading far more of the real kind, a new study finds https://t.co/wKRK8pyQf7",0.4754,0.236,0.118,0.647,93
408,nytimes,Fri Jan 05 14:12:10 +0000 2018,"Michael Wolff: ""Whether he realized it was an interview or not, I don't know, but it certainly was not off the reco… https://t.co/JVrxDcc2cI",0.4767,0.129,0.0,0.871,92
409,nytimes,Fri Jan 05 14:00:34 +0000 2018,"Aharon Appelfeld wrote disturbing, obliquely told stories of self-deluded Jews slowly awakening to the reality of t… https://t.co/gdSPNrT3z1",-0.5106,0.0,0.163,0.837,91
410,nytimes,Fri Jan 05 13:45:16 +0000 2018,"""We don't want the forest to be known as a suicide spot. It's dishonorable."" https://t.co/9X0R2xNiqk",-0.6929,0.0,0.323,0.677,90
411,nytimes,Fri Jan 05 13:37:03 +0000 2018,"Breaking News: The U.S. added 148,000 jobs last month, as continued growth capped a year of increasing opportunitie… https://t.co/4dawfIirm3",0.3818,0.133,0.0,0.867,89
412,nytimes,Fri Jan 05 13:29:02 +0000 2018,Serena Williams announced her withdrawal from the Australian Open https://t.co/pbmTRfs6Sy,0.0258,0.109,0.0,0.891,88
413,nytimes,Fri Jan 05 13:20:15 +0000 2018,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/KmSDYwTzzK",0.0,0.0,0.0,1.0,87
414,nytimes,Fri Jan 05 13:11:02 +0000 2018,Here's what New York City looked like on Instagram during the blizzard: https://t.co/tyd2anEwVz,0.3612,0.172,0.0,0.828,86
415,nytimes,Fri Jan 05 13:00:40 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/ipluxkNaK9 https://t.co/gJVEbibAfn,0.0,0.0,0.0,1.0,85
416,nytimes,Fri Jan 05 12:50:08 +0000 2018,Jeff Sessions and President Trump may find resistance to their pot policy to be much more potent than they anticipa… https://t.co/KpZCwBMW3p,0.0,0.0,0.0,1.0,84
417,nytimes,Fri Jan 05 12:41:02 +0000 2018,The question on the table after the cutoff of U.S. military aid to Pakistan is who will be most disrupted: the Paki… https://t.co/Pzq50MXPfZ,0.0,0.0,0.0,1.0,83
418,nytimes,Fri Jan 05 12:29:03 +0000 2018,Late-night hosts pored over the bombshell accounts of the Trump administration's first year contained in Michael Wo… https://t.co/SBXJAwLkcC,0.0,0.0,0.0,1.0,82
419,nytimes,Fri Jan 05 12:15:08 +0000 2018,Trump's determination to fire Comey led one White House lawyer to take the extraordinary step of misleading the pre… https://t.co/RrtoH50Lrn,-0.34,0.109,0.206,0.685,81
420,nytimes,Fri Jan 05 15:52:04 +0000 2018,The winter storm that barreled the East Coast has moved on. But the frigid air will linger for days. https://t.co/SJkV9hg8hF,0.0,0.0,0.0,1.0,80
421,nytimes,Fri Jan 05 15:42:55 +0000 2018,"A doctor happened upon the underbelly of the drug treatment industry, where new customers are acquired. So he calle… https://t.co/YDXoxjGTpU",0.0,0.0,0.0,1.0,79
422,nytimes,Fri Jan 05 15:30:19 +0000 2018,Trump's determination to fire Comey led one White House lawyer to take the extraordinary step of misleading the pre… https://t.co/936bV3fY2V,-0.34,0.109,0.206,0.685,78
423,nytimes,Fri Jan 05 15:25:10 +0000 2018,"RT @nytvideo: Omar Salinas came to the United States from El Salvador when he was 16. This month, the Trump administration may end the prog…",0.4215,0.104,0.0,0.896,77
424,nytimes,Fri Jan 05 15:15:15 +0000 2018,"""It will be very difficult for Sessions to bring us back to a mind-set that existed five years or a decade ago,"" sa… https://t.co/HUhrlNbxAd",-0.4201,0.0,0.117,0.883,76
425,nytimes,Fri Jan 05 15:00:30 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/x8EbYuamTe https://t.co/E53vM1PBlA,0.0,0.0,0.0,1.0,75
426,nytimes,Fri Jan 05 14:45:12 +0000 2018,"More than 4,700 people in Britain were stuck in ambulances for more than an hour over Christmas week, as there was… https://t.co/UtYCQGhLPP",-0.25,0.0,0.087,0.913,74
427,nytimes,Fri Jan 05 14:30:56 +0000 2018,"Even the most eager consumers of ""fake news"" are reading far more of the real kind, a new study finds https://t.co/wKRK8pyQf7",0.4754,0.236,0.118,0.647,73
428,nytimes,Fri Jan 05 14:12:10 +0000 2018,"Michael Wolff: ""Whether he realized it was an interview or not, I don't know, but it certainly was not off the reco… https://t.co/JVrxDcc2cI",0.4767,0.129,0.0,0.871,72
429,nytimes,Fri Jan 05 14:00:34 +0000 2018,"Aharon Appelfeld wrote disturbing, obliquely told stories of self-deluded Jews slowly awakening to the reality of t… https://t.co/gdSPNrT3z1",-0.5106,0.0,0.163,0.837,71
430,nytimes,Fri Jan 05 13:45:16 +0000 2018,"""We don't want the forest to be known as a suicide spot. It's dishonorable."" https://t.co/9X0R2xNiqk",-0.6929,0.0,0.323,0.677,70
431,nytimes,Fri Jan 05 13:37:03 +0000 2018,"Breaking News: The U.S. added 148,000 jobs last month, as continued growth capped a year of increasing opportunitie… https://t.co/4dawfIirm3",0.3818,0.133,0.0,0.867,69
432,nytimes,Fri Jan 05 13:29:02 +0000 2018,Serena Williams announced her withdrawal from the Australian Open https://t.co/pbmTRfs6Sy,0.0258,0.109,0.0,0.891,68
433,nytimes,Fri Jan 05 13:20:15 +0000 2018,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/KmSDYwTzzK",0.0,0.0,0.0,1.0,67
434,nytimes,Fri Jan 05 13:11:02 +0000 2018,Here's what New York City looked like on Instagram during the blizzard: https://t.co/tyd2anEwVz,0.3612,0.172,0.0,0.828,66
435,nytimes,Fri Jan 05 13:00:40 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/ipluxkNaK9 https://t.co/gJVEbibAfn,0.0,0.0,0.0,1.0,65
436,nytimes,Fri Jan 05 12:50:08 +0000 2018,Jeff Sessions and President Trump may find resistance to their pot policy to be much more potent than they anticipa… https://t.co/KpZCwBMW3p,0.0,0.0,0.0,1.0,64
437,nytimes,Fri Jan 05 12:41:02 +0000 2018,The question on the table after the cutoff of U.S. military aid to Pakistan is who will be most disrupted: the Paki… https://t.co/Pzq50MXPfZ,0.0,0.0,0.0,1.0,63
438,nytimes,Fri Jan 05 12:29:03 +0000 2018,Late-night hosts pored over the bombshell accounts of the Trump administration's first year contained in Michael Wo… https://t.co/SBXJAwLkcC,0.0,0.0,0.0,1.0,62
439,nytimes,Fri Jan 05 12:15:08 +0000 2018,Trump's determination to fire Comey led one White House lawyer to take the extraordinary step of misleading the pre… https://t.co/RrtoH50Lrn,-0.34,0.109,0.206,0.685,61
440,nytimes,Fri Jan 05 12:00:24 +0000 2018,A closer look at the largest protests in Iran in years suggests that the country’s president may have started it all https://t.co/yvosd3j6OJ,-0.2263,0.0,0.087,0.913,60
441,nytimes,Fri Jan 05 11:44:07 +0000 2018,"Startled by the hard-sell addicts face, a psychologist discovered the rehab industry’s customer acquisition tricks,… https://t.co/6WA91X9nbi",-0.1779,0.0,0.108,0.892,59
442,nytimes,Fri Jan 05 11:30:27 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/g1hQ7vayub https://t.co/tUolMBHZVe,0.0,0.0,0.0,1.0,58
443,nytimes,Fri Jan 05 11:15:07 +0000 2018,"Deadly starfish are feasting on parts of the Great Barrier Reef, which is already threatened by rising ocean temper… https://t.co/brix17Vok1",0.1531,0.16,0.176,0.664,57
444,nytimes,Fri Jan 05 11:00:32 +0000 2018,How Michael Wolff went from needling the Manhattan power elite to enraging the leader of the free world https://t.co/cnlLkr27vS,-0.128,0.137,0.158,0.705,56
445,nytimes,Fri Jan 05 10:44:09 +0000 2018,Theresa May apologized for delays throughout the health care agency as it scrambled to cope with a particularly dif… https://t.co/O9U3RE0NMe,0.6705,0.244,0.0,0.756,55
446,nytimes,Fri Jan 05 10:31:03 +0000 2018,"RT @paulmozur: China's internet is the most censored and surveilled in the world. Yet Chinese are calling for privacy protections. For now,…",-0.2247,0.0,0.083,0.917,54
447,nytimes,Fri Jan 05 10:16:06 +0000 2018,North Korea accepted the South’s proposal that the two Koreas hold the negotiations at the border village of Panmun… https://t.co/ISq6WbvZLf,0.2732,0.1,0.0,0.9,53
448,nytimes,Fri Jan 05 10:00:22 +0000 2018,President Trump's legal team has demanded that Michael Wolff and his publisher halt the release of “Fire and Fury:… https://t.co/iLEbsWfa8i,-0.1027,0.07,0.089,0.841,52
449,nytimes,Fri Jan 05 09:45:09 +0000 2018,RT @nytimesworld: A suicide bombing claimed by the Islamic State targeted a protest of shopkeepers in Kabul https://t.co/hqRe7bVHNM,-0.7579,0.0,0.317,0.683,51
450,nytimes,Fri Jan 05 09:30:21 +0000 2018,The Trump administration said it would allow new offshore oil and gas drilling in nearly all United States coastal… https://t.co/pXAas2iibI,0.5719,0.207,0.0,0.793,50
451,nytimes,Fri Jan 05 09:15:03 +0000 2018,"RT @RorySmith: Coutinho might be a matter of when, not if, but the real question is why? Barca’s squad is ageing and expensive (though stil…",0.0129,0.044,0.0,0.956,49
452,nytimes,Fri Jan 05 09:00:12 +0000 2018,Norway is now selling more electric and hybrid cars than gasoline or diesel ones https://t.co/pgNj8AayWb,0.0,0.0,0.0,1.0,48
453,nytimes,Fri Jan 05 08:43:06 +0000 2018,President Erdogan of Turkey emerged largely unscathed after the U.S. trial of a Turkish banker https://t.co/m0fJbNdNvH,0.0,0.0,0.0,1.0,47
454,nytimes,Fri Jan 05 08:29:02 +0000 2018,"Hurricanes, fires and floods drove global insurance payouts to a record $135 billion last year https://t.co/JiZWMV6bCH",0.0,0.0,0.0,1.0,46
455,nytimes,Fri Jan 05 08:14:08 +0000 2018,“People see Hanyu for the first time and they become hysterical or they’re moved to tears. It’s like their lives ar… https://t.co/51mmi9dTnj,0.128,0.102,0.122,0.776,45
456,nytimes,Fri Jan 05 07:59:06 +0000 2018,"The voter fraud commission arrived with a presidential tweet, and went out with another. Here's how that happened: https://t.co/xbGPmX1yKq",-0.5859,0.0,0.183,0.817,44
457,nytimes,Fri Jan 05 07:45:33 +0000 2018,A woman challenging Turkey's President Erdogan steps up to run for president https://t.co/y4WXQ5AGx0,0.1531,0.127,0.0,0.873,43
458,nytimes,Fri Jan 05 07:28:30 +0000 2018,"RT @NYTStyles: Sneaker Con was overwhelming. Whew. But we broke down tips, tricks and predictions from the experts. https://t.co/AHcGbB8ss9",-0.5106,0.0,0.202,0.798,42
459,nytimes,Fri Jan 05 07:11:04 +0000 2018,"Opinion: As @miss9afi looks forward to seeing Saudi women drive starting in June, she remembers the female activist… https://t.co/cBNcxqfWE3",0.0,0.0,0.0,1.0,41
460,nytimes,Fri Jan 05 06:56:06 +0000 2018,"RT @nytimesworld: Alberto Fujimori, Peru's former president, was released from a hospital after he was pardoned from a 25-year sentence he…",0.296,0.158,0.0,0.842,40
461,nytimes,Fri Jan 05 06:41:05 +0000 2018,The Norwegian photographer of these puzzling photos is having a moment in Europe's art scene https://t.co/jl9FRhYWID,0.0,0.0,0.0,1.0,39
462,nytimes,Fri Jan 05 06:33:03 +0000 2018,North and South Korea agree to high-level talks on their border amid hopes for a thaw in relations https://t.co/d6OqHG3lB7,0.6486,0.249,0.0,0.751,38
463,nytimes,Fri Jan 05 06:17:05 +0000 2018,"RT @dionnesearcey: Another of the Chibok girls has been found. In the nearly four years she's been gone, her parents have fled their homes…",0.0,0.0,0.0,1.0,37
464,nytimes,Fri Jan 05 06:02:04 +0000 2018,California defiant in the face of federal move to get tough on marijuana https://t.co/KMZDwJbw4l,-0.34,0.0,0.221,0.779,36
465,nytimes,Fri Jan 05 05:47:07 +0000 2018,"A co-founder of Ripple, a virtual currency, could briefly lay claim to being the world’s fifth richest person, bypa… https://t.co/k6UMiuaMwx",0.5267,0.167,0.0,0.833,35
466,nytimes,Fri Jan 05 05:32:04 +0000 2018,HBO confirmed that “Game of Thrones” won’t return for its eighth and final season until 2019 https://t.co/oN9Y0P8aOt,0.0,0.0,0.0,1.0,34
467,nytimes,Fri Jan 05 05:17:04 +0000 2018,Alabama newspaper executive resigns after admitting he once spanked a reporter https://t.co/3LAC5FyCoo,-0.3182,0.0,0.187,0.813,33
468,nytimes,Fri Jan 05 05:02:05 +0000 2018,"Those iguanas falling from the trees in Florida? They probably aren’t dead, just stunned by the cold. https://t.co/uY0tb7xTbh",-0.743,0.0,0.327,0.673,32
469,nytimes,Fri Jan 05 04:56:01 +0000 2018,RT @NYTSports: Marc Stein covered Jordan. Covered Kobe. And LeBron vs. the Warriors. Go behind the NBA curtain every week with @TheSteinLin…,0.0,0.0,0.0,1.0,31
470,nytimes,Fri Jan 05 04:48:55 +0000 2018,President Trump gave firm instructions in March to the White House’s top lawyer: stop Jeff Sessions from recusing h… https://t.co/9EzEDGKp04,-0.1027,0.082,0.1,0.818,30
471,nytimes,Fri Jan 05 04:32:09 +0000 2018,"""We don’t have to pay for access to publicly owned books, and we shouldn’t have to pay to see art in museums whose… https://t.co/nhA60dQqvX",-0.2023,0.0,0.113,0.887,29
472,nytimes,Fri Jan 05 04:17:02 +0000 2018,Trump administration plans to delay enforcement of a federal housing rule that requires communities to address patt… https://t.co/EEG3Q6p5kr,-0.3182,0.0,0.126,0.874,28
473,nytimes,Fri Jan 05 04:02:02 +0000 2018,"In Norway, electric and hybrid cars outsold those running on fossil fuels last year https://t.co/rrhxBWYTGi",0.0,0.0,0.0,1.0,27
474,nytimes,Fri Jan 05 03:47:04 +0000 2018,"RT @grynbaum: Michael Wolff, media piranha in a Charvet tie, has his breakout moment. https://t.co/QrjGDuX0IW",0.0,0.0,0.0,1.0,26
475,nytimes,Fri Jan 05 03:32:06 +0000 2018,18-year-old was charged with manslaughter in the death of a 65-year-old man who was punched in a Brooklyn subway st… https://t.co/btQzxEYoS7,-0.6908,0.0,0.251,0.749,25
476,nytimes,Fri Jan 05 03:25:01 +0000 2018,"RT @NYTSports: ""I’m not where I personally want to be."" No Serena Williams at the Australian Open. https://t.co/mIXpN0h535",-0.3447,0.0,0.186,0.814,24
477,nytimes,Fri Jan 05 03:02:04 +0000 2018,The new offshore oil and gas drilling would open more than a billion acres in the Arctic and along the Eastern Seab… https://t.co/Q0MIwnTJSP,0.0,0.0,0.0,1.0,23
478,nytimes,Fri Jan 05 02:47:09 +0000 2018,"There are multiple claims for Charles Manson’s remains, his property or both. A California court will soon take up… https://t.co/FZUVcJXSSi",0.0,0.0,0.0,1.0,22
479,nytimes,Fri Jan 05 02:32:05 +0000 2018,"RT @nathanielpopper: On the rise of Ripple. If this is a tulip fever, the fever has spread to chrysanthemums and poppies. https://t.co/kuDJ…",0.0,0.0,0.0,1.0,21
480,nytimes,Fri Jan 05 02:17:01 +0000 2018,"Where pot entrepreneurs go when the banks just say no
https://t.co/I0ar0EdStA",-0.296,0.0,0.18,0.82,20
481,nytimes,Fri Jan 05 02:02:09 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/xA5yaggEkg,0.0,0.0,0.0,1.0,19
482,nytimes,Fri Jan 05 01:47:10 +0000 2018,"Baltimore teachers say schools are so cold that students have had to attend class in hats, coats and gloves https://t.co/rgsvs1HeN5",0.0,0.0,0.0,1.0,18
483,nytimes,Fri Jan 05 01:36:04 +0000 2018,"RT @nytopinion: .@MichaelWolffNYC’s new book shows that President Trump has no executive function, no ability to process information or wei…",-0.2732,0.097,0.186,0.717,17
484,nytimes,Fri Jan 05 01:26:05 +0000 2018,RT @nytmike: Our reporting shows how an aide to AG Jeff Sessions asked a Hill staffer four days before Comey was fired whether staffer had…,-0.5574,0.0,0.135,0.865,16
485,nytimes,Fri Jan 05 01:17:07 +0000 2018,Hackers can exploit 2 major security flaws in the chips that run most of the world’s computers. Here's what you can… https://t.co/bgUQkXBCyG,0.25,0.105,0.061,0.833,15
486,nytimes,Fri Jan 05 01:02:05 +0000 2018,Former Gov. Brendan T. Byrne of New Jersey has died. He helped bring gambling to Atlantic City and ushered in the s… https://t.co/IBvzkFuoQb,-0.5574,0.0,0.141,0.859,14
487,nytimes,Fri Jan 05 00:48:14 +0000 2018,Exclusive reporting on the Russia inquiry: President Trump ordered his lawyer to stop Jeff Sessions from recusing h… https://t.co/SahtkvL10m,-0.1779,0.072,0.106,0.821,13
488,nytimes,Fri Jan 05 00:42:08 +0000 2018,RT @nytmike: EXCLUSIVE: Mueller's Investigation reveals details of how Trump had WH counsel lobby Sessions not to recuse; how a WH lawyer t…,0.3254,0.143,0.0,0.857,12
489,nytimes,Fri Jan 05 00:32:05 +0000 2018,Steve Bannon’s remarks about Trump and his family further alienated some of Bannon’s most important backers https://t.co/t3YQ0O5GiS,0.2716,0.116,0.0,0.884,11
490,nytimes,Fri Jan 05 00:17:06 +0000 2018,What to watch on a snow day https://t.co/6uxC98PeiU,0.0,0.0,0.0,1.0,10
491,nytimes,Fri Jan 05 00:02:03 +0000 2018,"Those iguanas falling from the trees in Florida? They probably aren’t dead, just stunned by the cold. https://t.co/k0E8I0T2jQ",-0.743,0.0,0.327,0.673,9
492,nytimes,Thu Jan 04 23:48:02 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/i4M1WfhrgQ,0.0,0.0,0.0,1.0,8
493,nytimes,Thu Jan 04 23:36:06 +0000 2018,RT @kenvogel: SCOOP: The Mercers split from Steve Bannon was so complete — &amp; so bitter — that they cut off funding for Bannon's private sec…,-0.5241,0.08,0.197,0.723,7
494,nytimes,Thu Jan 04 23:32:04 +0000 2018,"Icy water, pushed by a high tide, has flooded parts of Boston. Latest storm updates: https://t.co/48dYpzg7dF",0.0,0.0,0.0,1.0,6
495,nytimes,Thu Jan 04 23:17:07 +0000 2018,RT @dougmillsnyt: .@realDonaldTrump makes a statement about the economy via video as @PressSec looks on during her briefing at the White Ho…,0.0,0.0,0.0,1.0,5
496,nytimes,Thu Jan 04 23:01:42 +0000 2018,"Since Hurricane Maria, politicians have focused on delivering food, water and infrastructure to Puerto Rico. But a… https://t.co/OaoGo7pE1I",0.3818,0.133,0.0,0.867,4
497,nytimes,Thu Jan 04 22:45:12 +0000 2018,Who's the NFL's fastest man this season? You might be surprised. https://t.co/20JvjxhDzZ https://t.co/didN6dKQej,0.2263,0.137,0.0,0.863,3
498,nytimes,Thu Jan 04 22:36:10 +0000 2018,Disney says it's planning to apply a new measure on “do not disturb” signs to all Disney World resorts and Disneyla… https://t.co/rfy6ez4Crl,0.0,0.0,0.0,1.0,2
499,nytimes,Thu Jan 04 22:25:07 +0000 2018,Opinion: The snow cares not for your deadlines or your happy hour plans. You submit. Surrender. Hunker down.… https://t.co/Rj6c0KdmKa,0.7717,0.283,0.0,0.717,1
